Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
2.86e-08,1.18318e-07,1.17314e-07
2.87e-08,1.18221e-07,1.17212e-07
2.88e-08,1.18124e-07,1.17119e-07
2.89e-08,1.18027e-07,1.17024e-07
2.9e-08,1.1793e-07,1.16927e-07
2.91e-08,1.17834e-07,1.16827e-07
2.92e-08,1.17738e-07,1.16732e-07
2.93e-08,1.17642e-07,1.16639e-07
2.94e-08,1.17545e-07,1.16543e-07
2.95e-08,1.1745e-07,1.16443e-07
2.96e-08,1.17355e-07,1.16348e-07
2.97e-08,1.17259e-07,1.16255e-07
2.98e-08,1.17163e-07,1.16161e-07
2.99e-08,1.17068e-07,1.16063e-07
3e-08,1.16973e-07,1.15966e-07
3.01e-08,1.16879e-07,1.15874e-07
3.02e-08,1.16783e-07,1.15781e-07
3.03e-08,1.16688e-07,1.15684e-07
3.04e-08,1.16595e-07,1.15586e-07
3.05e-08,1.165e-07,1.15495e-07
3.06e-08,1.16406e-07,1.15403e-07
3.07e-08,1.16312e-07,1.15308e-07
3.08e-08,1.16218e-07,1.15209e-07
3.09e-08,1.16125e-07,1.15119e-07
3.1e-08,1.16031e-07,1.15028e-07
3.11e-08,1.15937e-07,1.14934e-07
3.12e-08,1.15844e-07,1.14837e-07
3.13e-08,1.15752e-07,1.14745e-07
3.14e-08,1.15659e-07,1.14655e-07
3.15e-08,1.15566e-07,1.14563e-07
3.16e-08,1.15473e-07,1.14467e-07
3.17e-08,1.15382e-07,1.14372e-07
3.18e-08,1.15289e-07,1.14284e-07
3.19e-08,1.15197e-07,1.14193e-07
3.2e-08,1.15105e-07,1.141e-07
3.21e-08,1.15013e-07,1.14002e-07
3.22e-08,1.14922e-07,1.13915e-07
3.23e-08,1.14829e-07,1.13825e-07
3.24e-08,1.14737e-07,1.13734e-07
3.25e-08,1.14646e-07,1.13639e-07
3.26e-08,1.14555e-07,1.1349e-07
3.27e-08,1.14463e-07,1.13302e-07
3.28e-08,1.14371e-07,1.132e-07
3.29e-08,1.1428e-07,1.132e-07
3.3e-08,1.1419e-07,1.13381e-07
3.31e-08,1.141e-07,1.13246e-07
3.32e-08,1.14008e-07,1.13197e-07
3.33e-08,1.13921e-07,1.13027e-07
3.34e-08,1.13842e-07,1.12854e-07
3.35e-08,1.13763e-07,1.12742e-07
3.36e-08,1.13684e-07,1.12657e-07
3.37e-08,1.13604e-07,1.1257e-07
3.38e-08,1.136e-07,1.1248e-07
3.39e-08,1.13487e-07,1.12388e-07
3.4e-08,1.13344e-07,1.12305e-07
3.41e-08,1.13205e-07,1.1222e-07
3.42e-08,1.13163e-07,1.12133e-07
3.43e-08,1.13146e-07,1.12043e-07
3.44e-08,1.13007e-07,1.11956e-07
3.45e-08,1.12868e-07,1.11874e-07
3.46e-08,1.12765e-07,1.11789e-07
3.47e-08,1.12679e-07,1.11702e-07
3.48e-08,1.12592e-07,1.11611e-07
3.49e-08,1.12505e-07,1.11529e-07
3.5e-08,1.12418e-07,1.11446e-07
3.51e-08,1.12331e-07,1.11361e-07
3.52e-08,1.12245e-07,1.11274e-07
3.53e-08,1.12159e-07,1.11185e-07
3.54e-08,1.12073e-07,1.11104e-07
3.55e-08,1.11986e-07,1.11022e-07
3.56e-08,1.119e-07,1.10936e-07
3.57e-08,1.11815e-07,1.10848e-07
3.58e-08,1.11729e-07,1.10763e-07
3.59e-08,1.11643e-07,1.10682e-07
3.6e-08,1.11557e-07,1.10599e-07
3.61e-08,1.11472e-07,1.10513e-07
3.62e-08,1.11387e-07,1.10424e-07
3.63e-08,1.11301e-07,1.10342e-07
3.64e-08,1.11215e-07,1.1026e-07
3.65e-08,1.11129e-07,1.10177e-07
3.66e-08,1.11045e-07,1.10091e-07
3.67e-08,1.1096e-07,1.10001e-07
3.68e-08,1.10874e-07,1.09921e-07
3.69e-08,1.10788e-07,1.0984e-07
