time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
7.90000593052e-09,-1e+300,7.47186758248e-25,2.79264407684e-26,(3.77839410209e-12 8.31340656887e-28 1.6431597688e-13)
8.00000593052e-09,-1e+300,7.46384372222e-25,2.7883602678200003e-26,(3.77977188061e-12 8.33257204119e-28 1.65854418046e-13)
8.10000593052e-09,-1e+300,7.45575463247e-25,2.78378402958e-26,(3.78055586628e-12 8.0724687517e-28 1.67168608447e-13)
8.20000593051e-09,-1e+300,7.45333768562e-25,2.7820594950900003e-26,(3.78517334377e-12 7.8287310603e-28 1.68340496653e-13)
8.30000593051e-09,-1e+300,7.45186014739e-25,2.78022724061e-26,(3.78951087016e-12 7.68820668832e-28 1.69690426845e-13)
8.40000593051e-09,-1e+300,7.44937180934e-25,2.77783809223e-26,(3.79324439702e-12 7.87197328356e-28 1.71097387933e-13)
8.50000593051e-09,-1e+300,7.44504640217e-25,2.77477654349e-26,(3.79634234304e-12 7.65008730271e-28 1.72764596735e-13)
8.60000593051e-09,-1e+300,7.43895442366e-25,2.77105420159e-26,(3.7988022059e-12 7.24490975646e-28 1.74517059886e-13)
8.70000593051e-09,-1e+300,7.43126002551e-25,2.76689673324e-26,(3.80069925477e-12 7.40565503488e-28 1.76565066775e-13)
8.80000593051e-09,-1e+300,7.42390747252e-25,2.7627453304800004e-26,(3.80196675448e-12 7.10344883196e-28 1.78024690457e-13)
8.90000593051e-09,-1e+300,7.42021806441e-25,2.76011325136e-26,(3.80472114563e-12 7.14587853366e-28 1.78935679175e-13)
9.00000593051e-09,-1e+300,7.42077657758e-25,2.7591183749900003e-26,(3.80955860993e-12 6.66727191918e-28 1.79821380069e-13)
9.1000059305e-09,-1e+300,7.42150500345e-25,2.75783379237e-26,(3.81392634259e-12 6.71630700735e-28 1.80640883348e-13)
9.2000059305e-09,-1e+300,7.42118791425e-25,2.7560651936900004e-26,(3.81776617152e-12 6.11639336566e-28 1.81682385415e-13)
9.3000059305e-09,-1e+300,7.4194728276e-25,2.7537715192100003e-26,(3.82107332042e-12 6.39051603851e-28 1.82826497572e-13)
9.4000059305e-09,-1e+300,7.41633967014e-25,2.75099474425e-26,(3.82386125843e-12 5.96923736256e-28 1.84212859089e-13)
9.5000059305e-09,-1e+300,7.41188020879e-25,2.74778459695e-26,(3.82607619843e-12 6.10314921401e-28 1.85522539534e-13)
9.6000059305e-09,-1e+300,7.4065632699799995e-25,2.74418440608e-26,(3.8276747901e-12 6.09892751981e-28 1.86336268121e-13)
9.7000059305e-09,-1e+300,7.40871885052e-25,2.74374841931e-26,(3.83235277266e-12 5.82405920996e-28 1.86602611292e-13)
9.8000059305e-09,-1e+300,7.41348458283e-25,2.74390866793e-26,(3.8376601521e-12 5.81010025281e-28 1.86697505246e-13)
9.90000593049e-09,-1e+300,7.41799753513e-25,2.74372316718e-26,(3.84252280999e-12 5.30050228428e-28 1.86538925883e-13)
1.00000059305e-08,-1e+300,7.42132103521e-25,2.74305874162e-26,(3.84688705201e-12 5.16729255161e-28 1.86516399265e-13)
1.01000059305e-08,-1e+300,7.42339294102e-25,2.74191440328e-26,(3.85075376538e-12 4.89129170542e-28 1.86631791846e-13)
1.02000059305e-08,-1e+300,7.42422328337e-25,2.74033198173e-26,(3.8541455425e-12 4.38389364398e-28 1.86618113196e-13)
