time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
3.12000036363e-08,-1e+300,1.0945097720500001e-23,3.16528877935e-25,(1.99770705921e-11 5.01600101755e-28 -1.16226999244e-13),3.12000036363e-08,0.0,0.0,-2.6795034988e-07,2.18410472579e-11,5.24142756722e-28,0.0,1.83535724461e-11,2.87155545404e-25,1.71703733248e-11,3.12e-08,1.15582e-07,1.14519e-07
3.13000036363e-08,-1e+300,1.09285993677e-23,3.1601130335499998e-25,(1.99671526614e-11 4.5304755593e-28 -1.14249403392e-13),3.13000036363e-08,0.0,0.0,-2.67810229159e-07,2.18282540902e-11,4.5169259623e-28,0.0,1.83536333574e-11,3.40155749878e-25,1.71721856214e-11,3.13e-08,1.15491e-07,1.14422e-07
3.14000036363e-08,-1e+300,1.09181104478e-23,3.15703713185e-25,(1.99779804892e-11 4.32014896393e-28 -1.14453939823e-13),3.14000036363e-08,0.0,0.0,-2.68935367335e-07,2.18350295296e-11,3.79129469416e-28,0.0,1.83536967629e-11,3.92276713037e-25,1.71736024046e-11,3.14e-08,1.154e-07,1.14332e-07
3.15000036363e-08,-1e+300,1.09056384003e-23,3.15300939615e-25,(1.9982044585e-11 3.50275162074e-28 -1.14757445491e-13),3.15000036363e-08,0.0,0.0,-2.69478223782e-07,2.18362072627e-11,3.17030075109e-28,0.0,1.83537906743e-11,4.43598464848e-25,1.7174753435e-11,3.15e-08,1.15308e-07,1.14243e-07
3.16000036363e-08,-1e+300,1.0890095282600001e-23,3.14787317203e-25,(1.9980137047e-11 2.97582885599e-28 -1.14729141088e-13),3.16000036363e-08,0.0,0.0,-2.70082330673e-07,2.18305667738e-11,2.63745665017e-28,0.0,1.83539012567e-11,4.93974906795e-25,1.71760649596e-11,3.16e-08,1.15216e-07,1.14152e-07
3.17000036363e-08,-1e+300,1.08736071075e-23,3.14258843297e-25,(1.99717497157e-11 2.688676425e-28 -1.13367092884e-13),3.17000036363e-08,0.0,0.0,-2.70327324348e-07,2.18189530359e-11,1.92156231224e-28,0.0,1.83539574287e-11,5.43064896969e-25,1.7177598015e-11,3.17e-08,1.15125e-07,1.14057e-07
3.18000036363e-08,-1e+300,1.08600586964e-23,3.1385930937e-25,(1.99743366553e-11 2.19028961437e-28 -1.12689531202e-13),3.18000036363e-08,0.0,0.0,-2.70763446969e-07,2.18196971229e-11,1.5194885395100002e-28,0.0,1.8353993155e-11,5.90360165313e-25,1.71790673159e-11,3.18e-08,1.15034e-07,1.13964e-07
3.19000036363e-08,-1e+300,1.0848293664100001e-23,3.13488148262e-25,(1.99804800964e-11 1.90706699368e-28 -1.13075534172e-13),3.19000036363e-08,0.0,0.0,-2.71543138661e-07,2.18219026036e-11,1.1768260110000002e-28,0.0,1.83540443462e-11,6.35272304904e-25,1.71799457722e-11,3.19e-08,1.14943e-07,1.13876e-07
3.20000036363e-08,-1e+300,1.08334264876e-23,3.13005860559e-25,(1.99801246789e-11 1.25921637689e-28 -1.12881867154e-13),3.20000036363e-08,0.0,0.0,-2.72076828463e-07,2.18185614825e-11,7.9239260163e-29,0.0,1.83541113679e-11,6.7713210309399985e-25,1.71808240101e-11,3.2e-08,1.14852e-07,1.13787e-07
3.21000036363e-08,-1e+300,1.08162922584e-23,3.12449968363e-25,(1.99739249074e-11 6.93423747409e-29 -1.12338011459e-13),3.21000036363e-08,0.0,0.0,-2.72613869458e-07,2.18080552022e-11,2.72947106111e-29,0.0,1.83541521518e-11,7.15303796904e-25,1.71818926342e-11,3.21e-08,1.1476e-07,1.13694e-07
3.22000036363e-08,-1e+300,1.0799893968700001e-23,3.11952563173e-25,(1.99684028775e-11 3.74483460683e-29 -1.10884717866e-13),3.22000036363e-08,0.0,0.0,-2.73243633268e-07,2.1798355305e-11,-7.41830145885e-30,0.0,1.83541511022e-11,7.492521165800001e-25,1.71831954876e-11,3.22e-08,1.1467e-07,1.13597e-07
3.23000036363e-08,-1e+300,1.0787974677400001e-23,3.11594830256e-25,(1.99749862174e-11 -5.64115181491e-30 -1.10922482458e-13),3.23000036363e-08,0.0,0.0,-2.73548925932e-07,2.18052663224e-11,-2.89281780161e-29,0.0,1.83541689666e-11,7.7860000683e-25,1.71839593494e-11,3.23e-08,1.1458e-07,1.13511e-07
3.24000036363e-08,-1e+300,1.0773911608200001e-23,3.11145199399e-25,(1.99763047307e-11 -6.38377555637e-30 -1.11026516833e-13),3.24000036363e-08,0.0,0.0,-2.74055708426e-07,2.1804413504e-11,-4.84618134506e-29,0.0,1.83542277844e-11,8.030130475879998e-25,1.71847066946e-11,3.24e-08,1.14489e-07,1.13423e-07
3.25000036363e-08,-1e+300,1.07568250558e-23,3.10591179909e-25,(1.99718768733e-11 -2.47394275129e-29 -1.10867934728e-13),3.25000036363e-08,0.0,0.0,-2.7441054583e-07,2.17972124272e-11,-5.80517721046e-29,0.0,1.83543141013e-11,8.22230995752e-25,1.71858212587e-11,3.25e-08,1.14398e-07,1.13332e-07
3.26000036363e-08,-1e+300,1.07393128557e-23,3.10038759295e-25,(1.99614111147e-11 1.6089338361e-30 -1.09240998258e-13),3.26000036363e-08,0.0,0.0,-2.74844115134e-07,2.17842834878e-11,-7.72900513537e-29,0.0,1.83543565919e-11,8.36049689089e-25,1.71873926461e-11,3.26e-08,1.14308e-07,1.13237e-07
3.27000036363e-08,-1e+300,1.07259250915e-23,3.09656777274e-25,(1.99662159792e-11 -9.13913775302e-29 -1.0877257203e-13),3.27000036363e-08,0.0,0.0,-2.75265546006e-07,2.17885660131e-11,-1.70426827556e-28,0.0,1.83544176188e-11,8.4427049963e-25,1.71890615713e-11,3.27e-08,1.14219e-07,1.13148e-07
3.28000036363e-08,-1e+300,1.0713339702e-23,3.09262850498e-25,(1.99705229974e-11 -2.00736580309e-28 -1.08978779444e-13),3.28000036363e-08,0.0,0.0,-2.76013283857e-07,2.178962155e-11,-2.8029282540000003e-28,0.0,1.83545329927e-11,8.46646596437e-25,1.71906463536e-11,3.28e-08,1.14129e-07,1.13061e-07
3.29000036363e-08,-1e+300,1.0697974160100001e-23,3.08771387324e-25,(1.99688989721e-11 -3.11204554556e-28 -1.08434707797e-13),3.29000036363e-08,0.0,0.0,-2.76552519648e-07,2.17856354921e-11,-4.02265661662e-28,0.0,1.83547079429e-11,8.42873386367e-25,1.71927359812e-11,3.29e-08,1.14039e-07,1.12972e-07
3.30000036363e-08,-1e+300,1.0680953978600001e-23,3.08227021973e-25,(1.99618618847e-11 -3.40562104772e-28 -1.07283079336e-13),3.30000036363e-08,0.0,0.0,-2.76972002757e-07,2.17755637976e-11,-5.16778749241e-28,0.0,1.83548921907e-11,8.32718145989e-25,1.7195477168e-11,3.3e-08,1.13949e-07,1.1288e-07
3.31000036363e-08,-1e+300,1.0665691397600001e-23,3.07776370922e-25,(1.99586296814e-11 -4.34079460059e-28 -1.05554483971e-13),3.31000036363e-08,0.0,0.0,-2.7745617369e-07,2.17699083249e-11,-6.50322986615e-28,0.0,1.83550727984e-11,8.16102333372e-25,1.71988083963e-11,3.31e-08,1.1386e-07,1.12786e-07
3.32000036363e-08,-1e+300,1.0654681559200001e-23,3.07446539829e-25,(1.99654380385e-11 -4.97576598381e-28 -1.05132530737e-13),3.32000036363e-08,0.0,0.0,-2.77916136515e-07,2.17760657046e-11,-7.86755489256e-28,0.0,1.83552487319e-11,7.9322402120599985e-25,1.72018735701e-11,3.32e-08,1.13771e-07,1.12701e-07
3.33000036363e-08,-1e+300,1.0641729568e-23,3.07032365065e-25,(1.99668979936e-11 -5.94380443491e-28 -1.04469360183e-13),3.33000036363e-08,0.0,0.0,-2.78311061691e-07,2.17759827375e-11,-9.12492373894e-28,0.0,1.83554654331e-11,7.64481236637e-25,1.72051891777e-11,3.33e-08,1.13682e-07,1.12613e-07
3.34000036363e-08,-1e+300,1.0626060354400001e-23,3.0652406414199998e-25,(1.99630531453e-11 -6.59039404671e-28 -1.03585955352e-13),3.34000036363e-08,0.0,0.0,-2.7861011764e-07,2.17696577913e-11,-1.05726700336e-27,0.0,1.83557007884e-11,7.3062034589e-25,1.72089321162e-11,3.34e-08,1.13592e-07,1.12523e-07
3.35000036363e-08,-1e+300,1.0610238324000001e-23,3.06024112885e-25,(1.99544732461e-11 -7.37545942212e-28 -1.01332539158e-13),3.35000036363e-08,0.0,0.0,-2.79448471313e-07,2.17556904263e-11,-1.18396051112e-27,0.0,1.83558769272e-11,6.9263088225799985e-25,1.72130494974e-11,3.35e-08,1.13503e-07,1.12429e-07
3.36000036363e-08,-1e+300,1.0598621801200001e-23,3.05697810856e-25,(1.99613706612e-11 -8.34519510515e-28 -1.00285369864e-13),3.36000036363e-08,0.0,0.0,-2.79975392916e-07,2.17612543486e-11,-1.28088980495e-27,0.0,1.83560356047e-11,6.51662998057e-25,1.72170014523e-11,3.36e-08,1.13415e-07,1.12274e-07
3.37000036363e-08,-1e+300,1.0587506113500001e-23,3.0534443975e-25,(1.99658386307e-11 -8.59762956202e-28 -9.97973572656e-14),3.37000036363e-08,0.0,0.0,-2.8050503159e-07,2.17637764973e-11,-1.36194887843e-27,0.0,1.83561973827e-11,6.08851498536e-25,1.7220605025e-11,3.37e-08,1.13326e-07,1.12088e-07
3.38000036363e-08,-1e+300,1.0573707164000001e-23,3.04898201886e-25,(1.99651019962e-11 -9.07329744786e-28 -9.86518551651e-14),3.38000036363e-08,0.0,0.0,-2.81080570292e-07,2.17598470868e-11,-1.4355648662e-27,0.0,1.83563733704e-11,5.65225223832e-25,1.72243388039e-11,3.38e-08,1.13237e-07,1.12e-07
3.39000036363e-08,-1e+300,1.05579414014e-23,3.04386174538e-25,(1.99591282926e-11 -9.56385597811e-28 -9.7298295799e-14),3.39000036363e-08,0.0,0.0,-2.81660075625e-07,2.17495978555e-11,-1.49555314904e-27,0.0,1.83565198198e-11,5.21643562442e-25,1.72282843248e-11,3.39e-08,1.13148e-07,1.12e-07
3.40000036363e-08,-1e+300,1.05437958579e-23,3.03962899939e-25,(1.9955787238e-11 -1.05305642865e-27 -9.53587421672e-14),3.40000036363e-08,0.0,0.0,-2.81962845877e-07,2.17447335948e-11,-1.5317829472e-27,0.0,1.83566299294e-11,4.78771993404e-25,1.72323865181e-11,3.4e-08,1.1306e-07,1.12263e-07
3.41000036363e-08,-1e+300,1.05335657743e-23,3.03655333622e-25,(1.99630133286e-11 -1.0083793735e-27 -9.47872684586e-14),3.41000036363e-08,0.0,0.0,-2.82489712308e-07,2.17504635449e-11,-1.5307756443e-27,0.0,1.83567447682e-11,4.37111852214e-25,1.72358460272e-11,3.41e-08,1.12972e-07,1.12175e-07
3.42000036363e-08,-1e+300,1.0521731472e-23,3.03270505455e-25,(1.99650032502e-11 -1.03753439434e-27 -9.42854567027e-14),3.42000036363e-08,0.0,0.0,-2.83003693316e-07,2.17500723107e-11,-1.51538101249e-27,0.0,1.83568842265e-11,3.96943959069e-25,1.72391773972e-11,3.42e-08,1.12884e-07,1.11993e-07
3.43000036363e-08,-1e+300,1.05070673951e-23,3.02790271094e-25,(1.99615280264e-11 -1.02625921338e-27 -9.34449858865e-14),3.43000036363e-08,0.0,0.0,-2.83373723232e-07,2.17443338285e-11,-1.50263015141e-27,0.0,1.83570393149e-11,3.5842457826000003e-25,1.72426435767e-11,3.43e-08,1.12794e-07,1.11825e-07
3.44000036363e-08,-1e+300,1.04917641204e-23,3.02298558232e-25,(1.99529421893e-11 -1.00370281459e-27 -9.15796854991e-14),3.44000036363e-08,0.0,0.0,-2.8384418206e-07,2.17325973881e-11,-1.48514510423e-27,0.0,1.83571416477e-11,3.21592823997e-25,1.72462602542e-11,3.44e-08,1.12707e-07,1.11653e-07
3.45000036363e-08,-1e+300,1.04803510691e-23,3.01976964958e-25,(1.99588559499e-11 -9.31423139129e-28 -9.10102220532e-14),3.45000036363e-08,0.0,0.0,-2.84462207601e-07,2.17354310858e-11,-1.38856024798e-27,0.0,1.83572476573e-11,2.86393660994e-25,1.72496392987e-11,3.45e-08,1.1262e-07,1.11542e-07
3.46000036363e-08,-1e+300,1.04702234118e-23,3.01653442392e-25,(1.99638503477e-11 -8.3194625332e-28 -9.11240032302e-14),3.46000036363e-08,0.0,0.0,-2.84994425042e-07,2.17384338647e-11,-1.26078865684e-27,0.0,1.83573827648e-11,2.52673038501e-25,1.72524980466e-11,3.46e-08,1.12532e-07,1.11457e-07
3.47000036363e-08,-1e+300,1.04576218838e-23,3.01242891894e-25,(1.9963724853e-11 -7.14835306271e-28 -9.06052425813e-14),3.47000036363e-08,0.0,0.0,-2.85492275152e-07,2.17355413121e-11,-1.14229414521e-27,0.0,1.83575452553e-11,2.20169502783e-25,1.72553560092e-11,3.47e-08,1.12444e-07,1.1137e-07
3.48000036363e-08,-1e+300,1.04423785862e-23,3.00743634606e-25,(1.99584697665e-11 -6.2712207658e-28 -9.03136630597e-14),3.48000036363e-08,0.0,0.0,-2.85824008552e-07,2.17269374364e-11,-1.04796166379e-27,0.0,1.83576997958e-11,1.88552699048e-25,1.72583346918e-11,3.48e-08,1.12355e-07,1.11279e-07
3.49000036363e-08,-1e+300,1.04287829541e-23,3.00329264394e-25,(1.9953476088e-11 -5.75575760513e-28 -8.92245929361e-14),3.49000036363e-08,0.0,0.0,-2.86436495076e-07,2.1718526822e-11,-9.53592640175e-28,0.0,1.83578190569e-11,1.57435203616e-25,1.72614701718e-11,3.49e-08,1.12269e-07,1.11188e-07
3.50000036363e-08,-1e+300,1.04190972762e-23,3.0004824457e-25,(1.99615579287e-11 -5.21399909805e-28 -8.98144602829e-14),3.50000036363e-08,0.0,0.0,-2.86972100737e-07,2.17250688021e-11,-8.71259272634e-28,0.0,1.83579568901e-11,1.26404093274e-25,1.72639807023e-11,3.5e-08,1.12182e-07,1.11104e-07
3.51000036363e-08,-1e+300,1.0408487645400001e-23,2.99702829368e-25,(1.99645368689e-11 -5.04834997711e-28 -9.08781520318e-14),3.51000036363e-08,0.0,0.0,-2.87492740589e-07,2.1725590449e-11,-8.03538686472e-28,0.0,1.83581219774e-11,9.50470995872e-26,1.72662570143e-11,3.51e-08,1.12094e-07,1.11019e-07
3.52000036363e-08,-1e+300,1.0395121401100001e-23,2.99267773603e-25,(1.99623653911e-11 -4.37702980368e-28 -9.12688437246e-14),3.52000036363e-08,0.0,0.0,-2.87908731096e-07,2.17206445083e-11,-7.326374841340001e-28,0.0,1.83583013131e-11,6.30235561186e-26,1.72686209189e-11,3.52e-08,1.12006e-07,1.10931e-07
3.53000036363e-08,-1e+300,1.03802995354e-23,2.98788258665e-25,(1.99549808281e-11 -4.12834852289e-28 -9.11909316221e-14),3.53000036363e-08,0.0,0.0,-2.88257045105e-07,2.17103384753e-11,-6.54986099006e-28,0.0,1.83584348275e-11,3.00900975891e-26,1.72711206808e-11,3.53e-08,1.1192e-07,1.1084e-07
3.54000036363e-08,-1e+300,1.0368557815300001e-23,2.98450993105e-25,(1.9957422661e-11 -3.55935591991e-28 -9.17287587603e-14),3.54000036363e-08,0.0,0.0,-2.88821967629e-07,2.17099724064e-11,-6.26000119301e-28,0.0,1.83585482743e-11,-3.88285855202e-27,1.72735571078e-11,3.54e-08,1.11833e-07,1.10753e-07
3.55000036363e-08,-1e+300,1.0359092087200001e-23,2.98158284627e-25,(1.9963628355e-11 -3.26429993586e-28 -9.32258666207e-14),3.55000036363e-08,0.0,0.0,-2.89471708075e-07,2.17133501836e-11,-6.076738667530001e-28,0.0,1.83586765966e-11,-3.89051881174e-26,1.72753858782e-11,3.55e-08,1.11747e-07,1.1067e-07
3.56000036363e-08,-1e+300,1.03477187289e-23,2.97787257469e-25,(1.99645799449e-11 -3.46712520665e-28 -9.41819915351e-14),3.56000036363e-08,0.0,0.0,-2.89975951384e-07,2.17114958707e-11,-6.038152922310001e-28,0.0,1.83588173201e-11,-7.48255900278e-26,1.72771795198e-11,3.56e-08,1.1166e-07,1.10584e-07
3.57000036363e-08,-1e+300,1.03336253989e-23,2.97326983006e-25,(1.99607406869e-11 -3.53656714236e-28 -9.50248457686e-14),3.57000036363e-08,0.0,0.0,-2.9063160932e-07,2.17035092621e-11,-6.0073655621200005e-28,0.0,1.8358950035e-11,-1.11392408926e-25,1.72791233174e-11,3.57e-08,1.11573e-07,1.10496e-07
3.58000036363e-08,-1e+300,1.03189292226e-23,2.96865183852e-25,(1.9951551355e-11 -3.4722413061e-28 -9.44922248098e-14),3.58000036363e-08,0.0,0.0,-2.90683173113e-07,2.16902949277e-11,-6.0299990357900005e-28,0.0,1.83590154173e-11,-1.48308887659e-25,1.7281266851e-11,3.58e-08,1.11487e-07,1.10404e-07
3.59000036363e-08,-1e+300,1.03089730713e-23,2.96588231414e-25,(1.99601916714e-11 -2.78915391799e-28 -9.58384873227e-14),3.59000036363e-08,0.0,0.0,-2.91420301251e-07,2.16983335318e-11,-5.5236123073e-28,0.0,1.83590782166e-11,-1.85273947398e-25,1.72830285849e-11,3.59e-08,1.11402e-07,1.10322e-07
3.60000036362e-08,-1e+300,1.02991049672e-23,2.96271368593e-25,(1.99640403348e-11 -2.19936639014e-28 -9.71696785102e-14),3.60000036362e-08,0.0,0.0,-2.91940854369e-07,2.16999376917e-11,-4.91886363631e-28,0.0,1.8359155787e-11,-2.21994954323e-25,1.72844548212e-11,3.6e-08,1.11316e-07,1.10238e-07
3.61000036362e-08,-1e+300,1.02867404351e-23,2.95869975197e-25,(1.99629651844e-11 -1.95415669938e-28 -9.73715421281e-14),3.61000036362e-08,0.0,0.0,-2.92424791644e-07,2.16959708232e-11,-4.48203815339e-28,0.0,1.83592410339e-11,-2.58183113799e-25,1.72859953629e-11,3.61e-08,1.11229e-07,1.10152e-07
3.62000036362e-08,-1e+300,1.02717432042e-23,2.95380491032e-25,(1.99570450189e-11 -1.55823607393e-28 -9.75509609174e-14),3.62000036362e-08,0.0,0.0,-2.92997037243e-07,2.16865586811e-11,-4.18076096555e-28,0.0,1.83592964669e-11,-2.93576579036e-25,1.72877339944e-11,3.62e-08,1.11143e-07,1.10063e-07
3.63000036362e-08,-1e+300,1.02588521223e-23,2.94997947676e-25,(1.99536767309e-11 -1.24143595924e-28 -9.69563257541e-14),3.63000036362e-08,0.0,0.0,-2.93345574667e-07,2.16803559395e-11,-3.40004019842e-28,0.0,1.83593084643e-11,-3.2789834998799998e-25,1.7289679023e-11,3.63e-08,1.11058e-07,1.09975e-07
3.64000036362e-08,-1e+300,1.0249098878400001e-23,2.94714253875e-25,(1.99605878091e-11 -4.57349886334e-29 -9.74984024028e-14),3.64000036362e-08,0.0,0.0,-2.93864046625e-07,2.16857687089e-11,-2.4078331217900003e-28,0.0,1.83593351759e-11,-3.60855120034e-25,1.72910868016e-11,3.64e-08,1.10973e-07,1.09893e-07
3.65000036362e-08,-1e+300,1.0238513957700001e-23,2.94371352475e-25,(1.99625946252e-11 2.70146425081e-29 -9.80995381183e-14),3.65000036362e-08,0.0,0.0,-2.94349784452e-07,2.16854951885e-11,-1.37962661284e-28,0.0,1.83593818784e-11,-3.92004348607e-25,1.72924222345e-11,3.65e-08,1.10888e-07,1.0981e-07
3.66000036362e-08,-1e+300,1.02252768112e-23,2.93944308614e-25,(1.99598072214e-11 8.08732431219e-29 -9.77120990867e-14),3.66000036362e-08,0.0,0.0,-2.94801530598e-07,2.16798499235e-11,-1.19763699637e-29,0.0,1.83594399015e-11,-4.20850974036e-25,1.72939708114e-11,3.66e-08,1.10801e-07,1.09723e-07
3.67000036362e-08,-1e+300,1.0210365276000001e-23,2.93465062872e-25,(1.99522592115e-11 1.23626960767e-28 -9.6915144588e-14),3.67000036362e-08,0.0,0.0,-2.95213278189e-07,2.16689012291e-11,1.18365476654e-28,0.0,1.83594549025e-11,-4.46879778461e-25,1.72957593736e-11,3.67e-08,1.10717e-07,1.09634e-07
3.68000036362e-08,-1e+300,1.01987894239e-23,2.93135002698e-25,(1.99543431155e-11 1.88718509616e-28 -9.64815631326e-14),3.68000036362e-08,0.0,0.0,-2.95760367529e-07,2.16690239479e-11,2.41250366168e-28,0.0,1.83594563334e-11,-4.6962860940099995e-25,1.72975959381e-11,3.68e-08,1.10632e-07,1.09549e-07
3.69000036362e-08,-1e+300,1.0189092920800001e-23,2.92840225614e-25,(1.9959641913e-11 1.60385263072e-28 -9.67170728053e-14),3.69000036362e-08,0.0,0.0,-2.96272975109e-07,2.16726748241e-11,3.53991060364e-28,0.0,1.83594773043e-11,-4.8872123571099985e-25,1.72989456222e-11,3.69e-08,1.10548e-07,1.09467e-07
3.70000036362e-08,-1e+300,1.01779764157e-23,2.92479366532e-25,(1.99601673885e-11 1.9320827155e-28 -9.67836639327e-14),3.70000036362e-08,0.0,0.0,-2.96762928514e-07,2.16708363021e-11,4.67415620778e-28,0.0,1.83595212722e-11,-5.03861456819e-25,1.73003689191e-11,3.7e-08,1.10462e-07,1.09383e-07
3.71000036362e-08,-1e+300,1.01641785617e-23,2.92034308411e-25,(1.9955809887e-11 2.27561870826e-28 -9.63678756842e-14),3.71000036362e-08,0.0,0.0,-2.97066301536e-07,2.16642357092e-11,5.712294314570001e-28,0.0,1.83595768538e-11,-5.14911936406e-25,1.73020501339e-11,3.71e-08,1.10377e-07,1.09297e-07
3.72000036362e-08,-1e+300,1.01495276739e-23,2.91566999193e-25,(1.99467959475e-11 2.55498335883e-28 -9.51511466812e-14),3.72000036362e-08,0.0,0.0,-2.97420090768e-07,2.16525105089e-11,6.8115203673900005e-28,0.0,1.83595757314e-11,-5.2188485824799985e-25,1.73039873073e-11,3.72e-08,1.10293e-07,1.09207e-07
3.73000036362e-08,-1e+300,1.0139505907e-23,2.91293684034e-25,(1.99541635898e-11 2.77915696786e-28 -9.53254475583e-14),3.73000036362e-08,0.0,0.0,-2.98145956106e-07,2.16571940875e-11,7.52936361769e-28,0.0,1.83595834121e-11,-5.24945968505e-25,1.73057258295e-11,3.73e-08,1.10209e-07,1.09126e-07
3.74000036362e-08,-1e+300,1.01298402501e-23,2.90990875548e-25,(1.99581013243e-11 3.66938901757e-28 -9.57444904604e-14),3.74000036362e-08,0.0,0.0,-2.98662453958e-07,2.16592972406e-11,8.313782671080001e-28,0.0,1.83596132906e-11,-5.2432451572e-25,1.73071261819e-11,3.74e-08,1.10125e-07,1.09044e-07
3.75000036362e-08,-1e+300,1.01183405885e-23,2.90618009105e-25,(1.99574144782e-11 4.55799953116e-28 -9.55169353804e-14),3.75000036362e-08,0.0,0.0,-2.99141235958e-07,2.1656111688e-11,9.02103475162e-28,0.0,1.83596632781e-11,-5.20287270477e-25,1.73086743175e-11,3.75e-08,1.1004e-07,1.0896e-07
3.76000036362e-08,-1e+300,1.0104342481600001e-23,2.90166762623e-25,(1.99524089296e-11 4.76193297254e-28 -9.52744277955e-14),3.76000036362e-08,0.0,0.0,-2.99619583714e-07,2.16472714546e-11,9.83931479044e-28,0.0,1.83597080065e-11,-5.13143703602e-25,1.73104687514e-11,3.76e-08,1.09955e-07,1.08873e-07
3.77000036362e-08,-1e+300,1.00907835717e-23,2.89749269647e-25,(1.99464115589e-11 5.8018411014e-28 -9.4190508773e-14),3.77000036362e-08,0.0,0.0,-3.00185280579e-07,2.16375578075e-11,1.05682653239e-27,0.0,1.83597073238e-11,-5.03212597401e-25,1.73125384616e-11,3.77e-08,1.09872e-07,1.08785e-07
3.78000036362e-08,-1e+300,1.0081201947800001e-23,2.89481209664e-25,(1.99534012391e-11 6.51872577212e-28 -9.46733344916e-14),3.78000036362e-08,0.0,0.0,-3.00536234208e-07,2.16448113282e-11,1.05029731045e-27,0.0,1.83597224154e-11,-4.90834565221e-25,1.73141794043e-11,3.78e-08,1.09789e-07,1.08705e-07
3.79000036362e-08,-1e+300,1.0071551863800001e-23,2.89172932414e-25,(1.99561953996e-11 6.49293489274e-28 -9.5259929362e-14),3.79000036362e-08,0.0,0.0,-3.01019876329e-07,2.16456111657e-11,1.03485193426e-27,0.0,1.83597616002e-11,-4.76333335595e-25,1.73156508165e-11,3.79e-08,1.09705e-07,1.08623e-07
3.80000036362e-08,-1e+300,1.0059752376900001e-23,2.88791013433e-25,(1.99544607219e-11 6.96835680533e-28 -9.49164220002e-14),3.80000036362e-08,0.0,0.0,-3.01495622447e-07,2.16412721888e-11,1.02537231878e-27,0.0,1.83598174203e-11,-4.6000261596499985e-25,1.73173131935e-11,3.8e-08,1.0962e-07,1.08539e-07
3.81000036362e-08,-1e+300,1.00455300583e-23,2.88330721166e-25,(1.99483040311e-11 7.9022126026e-28 -9.48031191598e-14),3.81000036362e-08,0.0,0.0,-3.02042274695e-07,2.16319512233e-11,1.02533413072e-27,0.0,1.83598516625e-11,-4.42120819601e-25,1.73192075815e-11,3.81e-08,1.09537e-07,1.08452e-07
3.82000036362e-08,-1e+300,1.0033319356e-23,2.87969559658e-25,(1.99457679019e-11 8.45803133232e-28 -9.42087203656e-14),3.82000036362e-08,0.0,0.0,-3.02407880338e-07,2.16269414042e-11,9.93719140227e-28,0.0,1.83598534986e-11,-4.22948906425e-25,1.73213098442e-11,3.82e-08,1.09454e-07,1.08367e-07
3.83000036362e-08,-1e+300,1.0023947255100001e-23,2.87700793004e-25,(1.99521447102e-11 8.22950669766e-28 -9.47253852443e-14),3.83000036362e-08,0.0,0.0,-3.02903564813e-07,2.16320138919e-11,9.41312811686e-28,0.0,1.83598744219e-11,-4.02743790859e-25,1.73229139034e-11,3.83e-08,1.09371e-07,1.08287e-07
3.84000036362e-08,-1e+300,1.00142287401e-23,2.87386929114e-25,(1.99539512104e-11 7.69753055245e-28 -9.51664818424e-14),3.84000036362e-08,0.0,0.0,-3.03398589775e-07,2.16317216171e-11,8.80654654672e-28,0.0,1.83599195291e-11,-3.81711029748e-25,1.7324460338e-11,3.84e-08,1.09287e-07,1.08205e-07
3.85000036362e-08,-1e+300,1.0002143627200001e-23,2.8699664371399998e-25,(1.99512306269e-11 7.90301963038e-28 -9.51056124036e-14),3.85000036362e-08,0.0,0.0,-3.03809354368e-07,2.1626698428e-11,8.113881532860001e-28,0.0,1.83599788748e-11,-3.60042766539e-25,1.73262240014e-11,3.85e-08,1.09203e-07,1.08121e-07
3.86000036362e-08,-1e+300,9.98770972411e-24,2.86530377435e-25,(1.99440277101e-11 7.38711661992e-28 -9.47758965533e-14),3.86000036362e-08,0.0,0.0,-3.04223420619e-07,2.16171363486e-11,7.23135363151e-28,0.0,1.8360004527e-11,-3.3792712785000003e-25,1.73282198344e-11,3.86e-08,1.09121e-07,1.08034e-07
