Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
2.72e-08,3.33991e-07,3.32024e-07
2.73e-08,3.3386e-07,3.31897e-07
2.74e-08,3.33735e-07,3.31768e-07
2.75e-08,3.3362e-07,3.31633e-07
2.76e-08,3.33598e-07,3.31506e-07
2.77e-08,3.33388e-07,3.31377e-07
2.78e-08,3.33212e-07,3.31244e-07
2.79e-08,3.33082e-07,3.31116e-07
2.8e-08,3.32954e-07,3.30989e-07
2.81e-08,3.32825e-07,3.30857e-07
2.82e-08,3.32696e-07,3.30728e-07
2.83e-08,3.32568e-07,3.30602e-07
2.84e-08,3.3244e-07,3.30471e-07
2.85e-08,3.32311e-07,3.30341e-07
2.86e-08,3.32184e-07,3.30216e-07
2.87e-08,3.32056e-07,3.30086e-07
2.88e-08,3.31928e-07,3.29956e-07
2.89e-08,3.31801e-07,3.29832e-07
2.9e-08,3.31674e-07,3.29703e-07
2.91e-08,3.31546e-07,3.29572e-07
2.92e-08,3.31419e-07,3.29449e-07
2.93e-08,3.31293e-07,3.29322e-07
2.94e-08,3.31166e-07,3.2919e-07
2.95e-08,3.31039e-07,3.29068e-07
2.96e-08,3.30914e-07,3.28942e-07
2.97e-08,3.30787e-07,3.2881e-07
2.98e-08,3.30661e-07,3.28688e-07
2.99e-08,3.30536e-07,3.28563e-07
3e-08,3.3041e-07,3.28433e-07
3.01e-08,3.30284e-07,3.28309e-07
3.02e-08,3.30159e-07,3.28186e-07
3.03e-08,3.30035e-07,3.28057e-07
3.04e-08,3.29909e-07,3.27932e-07
3.05e-08,3.29784e-07,3.27809e-07
3.06e-08,3.2966e-07,3.27682e-07
3.07e-08,3.29535e-07,3.27556e-07
3.08e-08,3.29411e-07,3.27435e-07
3.09e-08,3.29287e-07,3.27309e-07
3.1e-08,3.29163e-07,3.27181e-07
3.11e-08,3.29038e-07,3.27061e-07
3.12e-08,3.28915e-07,3.26937e-07
3.13e-08,3.28792e-07,3.26808e-07
3.14e-08,3.28668e-07,3.26688e-07
3.15e-08,3.28545e-07,3.26566e-07
3.16e-08,3.28422e-07,3.26439e-07
3.17e-08,3.28298e-07,3.26317e-07
3.18e-08,3.28176e-07,3.26196e-07
3.19e-08,3.28054e-07,3.26071e-07
3.2e-08,3.2793e-07,3.25947e-07
