Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
3.76e-08,1.12344e-07,1.1125e-07
3.77e-08,1.12262e-07,1.11167e-07
3.78e-08,1.1218e-07,1.11088e-07
3.79e-08,1.12097e-07,1.11007e-07
3.8e-08,1.12014e-07,1.10925e-07
3.81e-08,1.11932e-07,1.10839e-07
3.82e-08,1.1185e-07,1.10757e-07
3.83e-08,1.11768e-07,1.10678e-07
3.84e-08,1.11686e-07,1.10597e-07
3.85e-08,1.11602e-07,1.10514e-07
3.86e-08,1.1152e-07,1.10428e-07
3.87e-08,1.11439e-07,1.10347e-07
3.88e-08,1.11357e-07,1.10268e-07
3.89e-08,1.11274e-07,1.10187e-07
3.9e-08,1.11191e-07,1.10104e-07
3.91e-08,1.11109e-07,1.10018e-07
3.92e-08,1.11027e-07,1.09937e-07
3.93e-08,1.10945e-07,1.09858e-07
3.94e-08,1.10862e-07,1.09777e-07
3.95e-08,1.10779e-07,1.09693e-07
3.96e-08,1.10697e-07,1.09606e-07
3.97e-08,1.10615e-07,1.09527e-07
3.98e-08,1.10533e-07,1.09448e-07
3.99e-08,1.1045e-07,1.09366e-07
4e-08,1.10367e-07,1.09282e-07
4.01e-08,1.10285e-07,1.09195e-07
4.02e-08,1.10203e-07,1.09117e-07
4.03e-08,1.10121e-07,1.09037e-07
4.04e-08,1.10038e-07,1.08955e-07
4.05e-08,1.09955e-07,1.08871e-07
4.06e-08,1.09873e-07,1.08785e-07
4.07e-08,1.09791e-07,1.08707e-07
4.08e-08,1.09709e-07,1.08627e-07
4.09e-08,1.09626e-07,1.08544e-07
4.1e-08,1.09543e-07,1.0846e-07
4.11e-08,1.09461e-07,1.08376e-07
4.12e-08,1.0938e-07,1.08297e-07
4.13e-08,1.09298e-07,1.08217e-07
4.14e-08,1.09214e-07,1.08135e-07
4.15e-08,1.09132e-07,1.0805e-07
4.16e-08,1.09051e-07,1.07967e-07
4.17e-08,1.0897e-07,1.07889e-07
4.18e-08,1.08888e-07,1.07808e-07
4.19e-08,1.08805e-07,1.07726e-07
4.2e-08,1.08723e-07,1.07642e-07
4.21e-08,1.08642e-07,1.0756e-07
4.22e-08,1.08561e-07,1.07481e-07
4.23e-08,1.08479e-07,1.07401e-07
4.24e-08,1.08397e-07,1.07319e-07
4.25e-08,1.08316e-07,1.07235e-07
4.26e-08,1.08235e-07,1.07154e-07
4.27e-08,1.08154e-07,1.07076e-07
4.28e-08,1.08073e-07,1.06996e-07
4.29e-08,1.0799e-07,1.06914e-07
4.3e-08,1.0791e-07,1.06829e-07
4.31e-08,1.0783e-07,1.06749e-07
4.32e-08,1.07749e-07,1.06671e-07
4.33e-08,1.07668e-07,1.06592e-07
4.34e-08,1.07586e-07,1.0651e-07
4.35e-08,1.07506e-07,1.06426e-07
4.36e-08,1.07426e-07,1.06347e-07
4.37e-08,1.07346e-07,1.06269e-07
4.38e-08,1.07265e-07,1.0619e-07
4.39e-08,1.07183e-07,1.06108e-07
4.4e-08,1.07104e-07,1.06025e-07
4.41e-08,1.07024e-07,1.05946e-07
4.42e-08,1.06944e-07,1.05868e-07
4.43e-08,1.06864e-07,1.0579e-07
4.44e-08,1.06783e-07,1.05709e-07
4.45e-08,1.06703e-07,1.05625e-07
4.46e-08,1.06624e-07,1.05546e-07
4.47e-08,1.06545e-07,1.0547e-07
4.48e-08,1.06465e-07,1.05391e-07
4.49e-08,1.06384e-07,1.05311e-07
4.5e-08,1.06305e-07,1.05227e-07
4.51e-08,1.06226e-07,1.05149e-07
