Time,max(CACoordsX),min(CACoordsX)
6.04e-08,9.38219e-08,9.35004e-08
6.05e-08,9.37543e-08,9.34344e-08
6.06e-08,9.36857e-08,9.3367e-08
6.07e-08,9.36158e-08,9.3298e-08
6.08e-08,9.35489e-08,9.32272e-08
6.09e-08,9.34831e-08,9.31601e-08
6.1e-08,9.34167e-08,9.30954e-08
6.11e-08,9.33494e-08,9.30295e-08
6.12e-08,9.3281e-08,9.29624e-08
6.13e-08,9.32113e-08,9.28936e-08
6.14e-08,9.3145e-08,9.28229e-08
6.15e-08,9.30795e-08,9.27566e-08
6.16e-08,9.30134e-08,9.26921e-08
6.17e-08,9.29463e-08,9.26265e-08
6.18e-08,9.28782e-08,9.25596e-08
6.19e-08,9.28088e-08,9.24911e-08
6.2e-08,9.2743e-08,9.24207e-08
6.21e-08,9.26778e-08,9.23549e-08
6.22e-08,9.26119e-08,9.22907e-08
6.23e-08,9.25451e-08,9.22253e-08
6.24e-08,9.24773e-08,9.21587e-08
6.25e-08,9.24082e-08,9.20905e-08
6.26e-08,9.23427e-08,9.20204e-08
6.27e-08,9.22778e-08,9.19549e-08
6.28e-08,9.22122e-08,9.1891e-08
6.29e-08,9.21458e-08,9.1826e-08
6.3e-08,9.20783e-08,9.17596e-08
6.31e-08,9.20095e-08,9.16918e-08
6.32e-08,9.19442e-08,9.1622e-08
6.33e-08,9.18796e-08,9.15566e-08
6.34e-08,9.18144e-08,9.1493e-08
6.35e-08,9.17482e-08,9.14284e-08
6.36e-08,9.16811e-08,9.13624e-08
6.37e-08,9.16126e-08,9.12949e-08
6.38e-08,9.15474e-08,9.12255e-08
6.39e-08,9.14832e-08,9.11601e-08
6.4e-08,9.14183e-08,9.10968e-08
6.41e-08,9.13525e-08,9.10325e-08
6.42e-08,9.12857e-08,9.09669e-08
6.43e-08,9.12177e-08,9.08998e-08
6.44e-08,9.11524e-08,9.0831e-08
6.45e-08,9.10885e-08,9.07652e-08
6.46e-08,9.10239e-08,9.07023e-08
6.47e-08,9.09585e-08,9.06384e-08
6.48e-08,9.08921e-08,9.05732e-08
6.49e-08,9.08245e-08,9.05066e-08
6.5e-08,9.0759e-08,9.04382e-08
6.51e-08,9.06954e-08,9.03719e-08
6.52e-08,9.06312e-08,9.03094e-08
6.53e-08,9.05663e-08,9.0246e-08
6.54e-08,9.05003e-08,9.01812e-08
6.55e-08,9.04332e-08,9.01151e-08
6.56e-08,9.03673e-08,9.00473e-08
6.57e-08,9.03041e-08,8.99803e-08
6.58e-08,9.02403e-08,8.99182e-08
6.59e-08,9.01757e-08,8.98552e-08
6.6e-08,9.01102e-08,8.97909e-08
6.61e-08,9.00435e-08,8.97253e-08
6.62e-08,8.99772e-08,8.9658e-08
6.63e-08,8.99144e-08,8.95902e-08
6.64e-08,8.98509e-08,8.95286e-08
6.65e-08,8.97868e-08,8.9466e-08
6.66e-08,8.97217e-08,8.94022e-08
6.67e-08,8.96556e-08,8.93372e-08
6.68e-08,8.95888e-08,8.92705e-08
6.69e-08,8.95262e-08,8.9202e-08
6.7e-08,8.94632e-08,8.91405e-08
6.71e-08,8.93995e-08,8.90784e-08
6.72e-08,8.93349e-08,8.90152e-08
6.73e-08,8.92693e-08,8.89506e-08
6.74e-08,8.92023e-08,8.88846e-08
6.75e-08,8.91397e-08,8.88168e-08
6.76e-08,8.90771e-08,8.8754e-08
6.77e-08,8.90138e-08,8.86923e-08
6.78e-08,8.89497e-08,8.86296e-08
6.79e-08,8.88847e-08,8.85657e-08
6.8e-08,8.88184e-08,8.85004e-08
6.81e-08,8.87547e-08,8.84333e-08
6.82e-08,8.86925e-08,8.83689e-08
6.83e-08,8.86297e-08,8.83078e-08
6.84e-08,8.85661e-08,8.82456e-08
6.85e-08,8.85016e-08,8.81823e-08
6.86e-08,8.84359e-08,8.81176e-08
6.87e-08,8.83712e-08,8.80514e-08
6.88e-08,8.83094e-08,8.79853e-08
6.89e-08,8.82471e-08,8.79247e-08
6.9e-08,8.8184e-08,8.78631e-08
6.91e-08,8.812e-08,8.78004e-08
6.92e-08,8.8055e-08,8.77365e-08
6.93e-08,8.79893e-08,8.76709e-08
6.94e-08,8.79279e-08,8.76036e-08
6.95e-08,8.7866e-08,8.7543e-08
6.96e-08,8.78034e-08,8.7482e-08
6.97e-08,8.774e-08,8.742e-08
6.98e-08,8.76756e-08,8.73567e-08
6.99e-08,8.761e-08,8.7292e-08
7e-08,8.75478e-08,8.72255e-08
7.01e-08,8.74863e-08,8.71628e-08
7.02e-08,8.74243e-08,8.71024e-08
7.03e-08,8.73614e-08,8.70409e-08
7.04e-08,8.72977e-08,8.69784e-08
7.05e-08,8.72328e-08,8.69144e-08
7.06e-08,8.71691e-08,8.68489e-08
7.07e-08,8.71081e-08,8.67839e-08
7.08e-08,8.70465e-08,8.6724e-08
7.09e-08,8.69843e-08,8.66632e-08
7.1e-08,8.69211e-08,8.66014e-08
7.11e-08,8.68569e-08,8.65382e-08
7.12e-08,8.67919e-08,8.64736e-08
7.13e-08,8.67313e-08,8.64072e-08
7.14e-08,8.66702e-08,8.6347e-08
7.15e-08,8.66085e-08,8.62869e-08
7.16e-08,8.6546e-08,8.62257e-08
7.17e-08,8.64825e-08,8.61633e-08
7.18e-08,8.64179e-08,8.60996e-08
7.19e-08,8.63558e-08,8.60342e-08
7.2e-08,8.62952e-08,8.59713e-08
7.21e-08,8.6234e-08,8.59118e-08
7.22e-08,8.61721e-08,8.58513e-08
7.23e-08,8.61093e-08,8.57897e-08
7.24e-08,8.60455e-08,8.57268e-08
7.25e-08,8.59817e-08,8.56625e-08
7.26e-08,8.59216e-08,8.55968e-08
7.27e-08,8.58609e-08,8.55379e-08
7.28e-08,8.57996e-08,8.54781e-08
7.29e-08,8.57375e-08,8.54173e-08
7.3e-08,8.56744e-08,8.53553e-08
7.31e-08,8.56102e-08,8.52919e-08
7.32e-08,8.55492e-08,8.52269e-08
7.33e-08,8.54891e-08,8.51653e-08
7.34e-08,8.54284e-08,8.51061e-08
7.35e-08,8.53669e-08,8.50461e-08
7.36e-08,8.53046e-08,8.49849e-08
7.37e-08,8.52412e-08,8.49225e-08
7.38e-08,8.51782e-08,8.48586e-08
7.39e-08,8.51185e-08,8.47938e-08
7.4e-08,8.50584e-08,8.47353e-08
7.41e-08,8.49976e-08,8.4676e-08
7.42e-08,8.49359e-08,8.46157e-08
7.43e-08,8.48734e-08,8.45542e-08
7.44e-08,8.48096e-08,8.44913e-08
7.45e-08,8.47492e-08,8.44268e-08
7.46e-08,8.46896e-08,8.43656e-08
7.47e-08,8.46294e-08,8.4307e-08
7.48e-08,8.45685e-08,8.42475e-08
7.49e-08,8.45067e-08,8.41869e-08
7.5e-08,8.44438e-08,8.4125e-08
7.51e-08,8.43812e-08,8.40617e-08
7.52e-08,8.4322e-08,8.39971e-08
7.53e-08,8.42624e-08,8.39392e-08
7.54e-08,8.42022e-08,8.38804e-08
7.55e-08,8.41411e-08,8.38206e-08
7.56e-08,8.40791e-08,8.37598e-08
7.57e-08,8.40161e-08,8.36975e-08
7.58e-08,8.39557e-08,8.36337e-08
7.59e-08,8.38966e-08,8.35723e-08
7.6e-08,8.3837e-08,8.35143e-08
7.61e-08,8.37766e-08,8.34554e-08
7.62e-08,8.37155e-08,8.33954e-08
7.63e-08,8.36533e-08,8.33342e-08
7.64e-08,8.35905e-08,8.32717e-08
7.65e-08,8.35319e-08,8.32075e-08
7.66e-08,8.34729e-08,8.31492e-08
7.67e-08,8.34132e-08,8.30911e-08
7.68e-08,8.33528e-08,8.3032e-08
7.69e-08,8.32915e-08,8.29719e-08
7.7e-08,8.32292e-08,8.29104e-08
7.71e-08,8.31683e-08,8.28475e-08
7.72e-08,8.31098e-08,8.27851e-08
7.73e-08,8.30508e-08,8.27277e-08
7.74e-08,8.29912e-08,8.26695e-08
7.75e-08,8.29307e-08,8.26103e-08
7.76e-08,8.28693e-08,8.25499e-08
7.77e-08,8.28068e-08,8.24883e-08
7.78e-08,8.27479e-08,8.2425e-08
7.79e-08,8.26895e-08,8.23653e-08
7.8e-08,8.26305e-08,8.23079e-08
7.81e-08,8.25709e-08,8.22496e-08
7.82e-08,8.25104e-08,8.21902e-08
7.83e-08,8.24489e-08,8.21297e-08
7.84e-08,8.23871e-08,8.20678e-08
7.85e-08,8.23292e-08,8.20043e-08
7.86e-08,8.22708e-08,8.19471e-08
7.87e-08,8.22119e-08,8.18897e-08
7.88e-08,8.21522e-08,8.18313e-08
7.89e-08,8.20917e-08,8.17719e-08
7.9e-08,8.20301e-08,8.17112e-08
7.91e-08,8.19699e-08,8.16491e-08
7.92e-08,8.19122e-08,8.15872e-08
7.93e-08,8.18539e-08,8.15306e-08
7.94e-08,8.1795e-08,8.14731e-08
7.95e-08,8.17354e-08,8.14147e-08
7.96e-08,8.16748e-08,8.13552e-08
7.97e-08,8.16132e-08,8.12944e-08
7.98e-08,8.15545e-08,8.12321e-08
7.99e-08,8.14968e-08,8.11722e-08
8e-08,8.14386e-08,8.11156e-08
8.01e-08,8.13798e-08,8.10582e-08
8.02e-08,8.13202e-08,8.09997e-08
8.03e-08,8.12596e-08,8.09401e-08
8.04e-08,8.11978e-08,8.08792e-08
8.05e-08,8.11407e-08,8.08168e-08
8.06e-08,8.10832e-08,8.07589e-08
8.07e-08,8.10251e-08,8.07023e-08
8.08e-08,8.09663e-08,8.06449e-08
8.09e-08,8.09067e-08,8.05864e-08
8.1e-08,8.08462e-08,8.05268e-08
8.11e-08,8.07855e-08,8.04658e-08
8.12e-08,8.07285e-08,8.04033e-08
8.13e-08,8.06711e-08,8.03471e-08
8.14e-08,8.06132e-08,8.02906e-08
8.15e-08,8.05545e-08,8.02332e-08
8.16e-08,8.04949e-08,8.01748e-08
8.17e-08,8.04344e-08,8.01152e-08
8.18e-08,8.03748e-08,8.00541e-08
8.19e-08,8.0318e-08,7.99926e-08
8.2e-08,8.02608e-08,7.9937e-08
8.21e-08,8.02029e-08,7.98806e-08
8.22e-08,8.01443e-08,7.98232e-08
8.23e-08,8.00849e-08,7.97648e-08
8.24e-08,8.00244e-08,7.97052e-08
8.25e-08,7.99657e-08,7.96442e-08
8.26e-08,7.99091e-08,7.95839e-08
8.27e-08,7.9852e-08,7.95284e-08
8.28e-08,7.97943e-08,7.94721e-08
8.29e-08,7.97358e-08,7.94148e-08
8.3e-08,7.96764e-08,7.93565e-08
8.31e-08,7.96161e-08,7.92969e-08
8.32e-08,7.95583e-08,7.92359e-08
8.33e-08,7.95018e-08,7.91768e-08
8.34e-08,7.94449e-08,7.91214e-08
8.35e-08,7.93873e-08,7.90652e-08
8.36e-08,7.93289e-08,7.9008e-08
8.37e-08,7.92697e-08,7.89498e-08
8.38e-08,7.92095e-08,7.88903e-08
8.39e-08,7.91524e-08,7.88294e-08
8.4e-08,7.90961e-08,7.87712e-08
8.41e-08,7.90393e-08,7.87159e-08
8.42e-08,7.89819e-08,7.86599e-08
8.43e-08,7.89237e-08,7.86028e-08
8.44e-08,7.88646e-08,7.85447e-08
8.45e-08,7.88045e-08,7.84854e-08
8.46e-08,7.87481e-08,7.84246e-08
8.47e-08,7.8692e-08,7.83671e-08
8.48e-08,7.86354e-08,7.8312e-08
8.49e-08,7.85782e-08,7.82561e-08
8.5e-08,7.85201e-08,7.81993e-08
8.51e-08,7.84612e-08,7.81413e-08
8.52e-08,7.8401e-08,7.80821e-08
8.53e-08,7.83453e-08,7.80215e-08
8.54e-08,7.82894e-08,7.79646e-08
8.55e-08,7.8233e-08,7.79097e-08
8.56e-08,7.8176e-08,7.78539e-08
8.57e-08,7.81182e-08,7.77973e-08
8.58e-08,7.80595e-08,7.77395e-08
8.59e-08,7.79994e-08,7.76805e-08
8.6e-08,7.79441e-08,7.76201e-08
8.61e-08,7.78884e-08,7.75635e-08
8.62e-08,7.78322e-08,7.75088e-08
8.63e-08,7.77754e-08,7.74533e-08
8.64e-08,7.77178e-08,7.73968e-08
8.65e-08,7.76593e-08,7.73393e-08
8.66e-08,7.75995e-08,7.72805e-08
8.67e-08,7.75444e-08,7.72203e-08
8.68e-08,7.74889e-08,7.7164e-08
8.69e-08,7.7433e-08,7.71095e-08
8.7e-08,7.73764e-08,7.70542e-08
8.71e-08,7.7319e-08,7.69979e-08
8.72e-08,7.72608e-08,7.69406e-08
8.73e-08,7.72013e-08,7.68821e-08
8.74e-08,7.71462e-08,7.68222e-08
8.75e-08,7.7091e-08,7.67659e-08
8.76e-08,7.70352e-08,7.67116e-08
8.77e-08,7.69789e-08,7.66565e-08
8.78e-08,7.69218e-08,7.66006e-08
8.79e-08,7.68638e-08,7.65436e-08
8.8e-08,7.68048e-08,7.64853e-08
8.81e-08,7.67494e-08,7.64257e-08
8.82e-08,7.66944e-08,7.63692e-08
8.83e-08,7.66389e-08,7.63152e-08
8.84e-08,7.65829e-08,7.62604e-08
8.85e-08,7.6526e-08,7.62047e-08
8.86e-08,7.64683e-08,7.6148e-08
8.87e-08,7.64097e-08,7.60901e-08
8.88e-08,7.63541e-08,7.60308e-08
8.89e-08,7.62994e-08,7.59739e-08
8.9e-08,7.62442e-08,7.59202e-08
8.91e-08,7.61884e-08,7.58657e-08
8.92e-08,7.61318e-08,7.58103e-08
8.93e-08,7.60745e-08,7.57539e-08
8.94e-08,7.60161e-08,7.56964e-08
8.95e-08,7.59603e-08,7.56375e-08
8.96e-08,7.59058e-08,7.55801e-08
8.97e-08,7.58508e-08,7.55266e-08
8.98e-08,7.57953e-08,7.54724e-08
8.99e-08,7.57391e-08,7.54174e-08
9e-08,7.56821e-08,7.53613e-08
9.01e-08,7.56241e-08,7.53042e-08
9.02e-08,7.55678e-08,7.52457e-08
9.03e-08,7.55136e-08,7.51876e-08
9.04e-08,7.5459e-08,7.51345e-08
9.05e-08,7.54037e-08,7.50806e-08
9.06e-08,7.53478e-08,7.50259e-08
9.07e-08,7.52912e-08,7.49702e-08
9.08e-08,7.52336e-08,7.49135e-08
9.09e-08,7.51768e-08,7.48554e-08
9.1e-08,7.51228e-08,7.47965e-08
9.11e-08,7.50685e-08,7.47437e-08
9.12e-08,7.50136e-08,7.46901e-08
9.13e-08,7.4958e-08,7.46358e-08
9.14e-08,7.49017e-08,7.45805e-08
9.15e-08,7.48445e-08,7.45242e-08
9.16e-08,7.47872e-08,7.44667e-08
9.17e-08,7.47335e-08,7.44077e-08
9.18e-08,7.46794e-08,7.43542e-08
9.19e-08,7.46248e-08,7.43011e-08
9.2e-08,7.45696e-08,7.42471e-08
9.21e-08,7.45137e-08,7.41923e-08
9.22e-08,7.44569e-08,7.41364e-08
9.23e-08,7.43989e-08,7.40793e-08
9.24e-08,7.43454e-08,7.40209e-08
9.25e-08,7.42917e-08,7.39661e-08
9.26e-08,7.42374e-08,7.39133e-08
9.27e-08,7.41826e-08,7.38597e-08
9.28e-08,7.4127e-08,7.38053e-08
9.29e-08,7.40707e-08,7.37499e-08
9.3e-08,7.40134e-08,7.36933e-08
9.31e-08,7.39588e-08,7.36355e-08
9.32e-08,7.39053e-08,7.35793e-08
9.33e-08,7.38514e-08,7.35268e-08
9.34e-08,7.37969e-08,7.34737e-08
9.35e-08,7.37418e-08,7.34197e-08
9.36e-08,7.36858e-08,7.33647e-08
9.37e-08,7.3629e-08,7.33087e-08
9.38e-08,7.35734e-08,7.32514e-08
9.39e-08,7.35202e-08,7.31937e-08
9.4e-08,7.34667e-08,7.31416e-08
9.41e-08,7.34126e-08,7.30889e-08
9.42e-08,7.33578e-08,7.30354e-08
9.43e-08,7.33023e-08,7.29809e-08
9.44e-08,7.3246e-08,7.29254e-08
9.45e-08,7.31893e-08,7.28688e-08
9.46e-08,7.31365e-08,7.28107e-08
9.47e-08,7.30832e-08,7.27577e-08
9.48e-08,7.30295e-08,7.27054e-08
9.49e-08,7.29752e-08,7.26523e-08
9.5e-08,7.29201e-08,7.25983e-08
9.51e-08,7.28643e-08,7.25434e-08
9.52e-08,7.28075e-08,7.24873e-08
9.53e-08,7.2754e-08,7.243e-08
9.54e-08,7.27011e-08,7.2375e-08
9.55e-08,7.26477e-08,7.23231e-08
9.56e-08,7.25938e-08,7.22704e-08
9.57e-08,7.25392e-08,7.2217e-08
9.58e-08,7.24839e-08,7.21626e-08
9.59e-08,7.24277e-08,7.21072e-08
9.6e-08,7.23727e-08,7.20505e-08
9.61e-08,7.23202e-08,7.19934e-08
9.62e-08,7.22672e-08,7.1942e-08
9.63e-08,7.22137e-08,7.18898e-08
9.64e-08,7.21596e-08,7.18369e-08
9.65e-08,7.21047e-08,7.17831e-08
9.66e-08,7.2049e-08,7.17282e-08
9.67e-08,7.19927e-08,7.16722e-08
9.68e-08,7.19405e-08,7.16149e-08
9.69e-08,7.18879e-08,7.1562e-08
9.7e-08,7.18348e-08,7.15103e-08
9.71e-08,7.17811e-08,7.14579e-08
9.72e-08,7.17267e-08,7.14046e-08
9.73e-08,7.16716e-08,7.13504e-08
9.74e-08,7.16156e-08,7.12951e-08
9.75e-08,7.1562e-08,7.12386e-08
9.76e-08,7.15097e-08,7.11832e-08
9.77e-08,7.14571e-08,7.1132e-08
9.78e-08,7.14038e-08,7.10801e-08
9.79e-08,7.135e-08,7.10274e-08
9.8e-08,7.12954e-08,7.09738e-08
9.81e-08,7.124e-08,7.09192e-08
9.82e-08,7.11847e-08,7.08634e-08
9.83e-08,7.11328e-08,7.08063e-08
9.84e-08,7.10805e-08,7.07547e-08
9.85e-08,7.10277e-08,7.07033e-08
9.86e-08,7.09744e-08,7.06512e-08
9.87e-08,7.09203e-08,7.05982e-08
9.88e-08,7.08655e-08,7.05443e-08
9.89e-08,7.08098e-08,7.04892e-08
9.9e-08,7.0757e-08,7.0433e-08
9.91e-08,7.07051e-08,7.03786e-08
9.92e-08,7.06528e-08,7.03277e-08
9.93e-08,7.05999e-08,7.02761e-08
9.94e-08,7.05464e-08,7.02237e-08
9.95e-08,7.04921e-08,7.01705e-08
9.96e-08,7.04371e-08,7.01162e-08
9.97e-08,7.03824e-08,7.00607e-08
9.98e-08,7.03308e-08,7.0004e-08
9.99e-08,7.02789e-08,6.99531e-08
1e-07,7.02265e-08,6.9902e-08
