Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
4.32e-08,1.17048e-07,1.1625e-07
4.33e-08,1.16981e-07,1.16184e-07
4.34e-08,1.16914e-07,1.16116e-07
4.35e-08,1.16847e-07,1.16046e-07
4.36e-08,1.16779e-07,1.15977e-07
4.37e-08,1.16712e-07,1.15913e-07
4.38e-08,1.16646e-07,1.15848e-07
4.39e-08,1.16579e-07,1.15782e-07
4.4e-08,1.16513e-07,1.15714e-07
4.41e-08,1.16446e-07,1.15645e-07
4.42e-08,1.16379e-07,1.15577e-07
4.43e-08,1.16313e-07,1.15513e-07
4.44e-08,1.16247e-07,1.15448e-07
4.45e-08,1.16181e-07,1.15383e-07
4.46e-08,1.16115e-07,1.15315e-07
4.47e-08,1.16048e-07,1.15246e-07
4.48e-08,1.15982e-07,1.15179e-07
4.49e-08,1.15916e-07,1.15115e-07
4.5e-08,1.1585e-07,1.15051e-07
4.51e-08,1.15784e-07,1.14986e-07
4.52e-08,1.15719e-07,1.14919e-07
4.53e-08,1.15653e-07,1.14851e-07
4.54e-08,1.15587e-07,1.14783e-07
4.55e-08,1.15521e-07,1.1472e-07
4.56e-08,1.15456e-07,1.14656e-07
4.57e-08,1.15391e-07,1.14592e-07
4.58e-08,1.15326e-07,1.14525e-07
4.59e-08,1.1526e-07,1.14458e-07
4.6e-08,1.15194e-07,1.1439e-07
4.61e-08,1.15129e-07,1.14327e-07
4.62e-08,1.15064e-07,1.14264e-07
4.63e-08,1.14999e-07,1.142e-07
4.64e-08,1.14935e-07,1.14134e-07
4.65e-08,1.1487e-07,1.14067e-07
4.66e-08,1.14804e-07,1.13998e-07
4.67e-08,1.14739e-07,1.13937e-07
4.68e-08,1.14675e-07,1.13874e-07
4.69e-08,1.1461e-07,1.1381e-07
4.7e-08,1.14546e-07,1.13745e-07
4.71e-08,1.14482e-07,1.13679e-07
4.72e-08,1.14417e-07,1.13611e-07
4.73e-08,1.14352e-07,1.13548e-07
4.74e-08,1.14288e-07,1.13486e-07
4.75e-08,1.14224e-07,1.13423e-07
4.76e-08,1.1416e-07,1.13359e-07
4.77e-08,1.14096e-07,1.13293e-07
4.78e-08,1.14031e-07,1.13226e-07
4.79e-08,1.13967e-07,1.13162e-07
4.8e-08,1.13903e-07,1.131e-07
4.81e-08,1.1384e-07,1.13038e-07
4.82e-08,1.13776e-07,1.12974e-07
4.83e-08,1.13712e-07,1.1291e-07
4.84e-08,1.13648e-07,1.12843e-07
4.85e-08,1.13584e-07,1.12778e-07
4.86e-08,1.13521e-07,1.12717e-07
4.87e-08,1.13458e-07,1.12655e-07
4.88e-08,1.13395e-07,1.12592e-07
4.89e-08,1.13331e-07,1.12528e-07
4.9e-08,1.13268e-07,1.12463e-07
4.91e-08,1.13204e-07,1.12396e-07
4.92e-08,1.13141e-07,1.12336e-07
4.93e-08,1.13078e-07,1.12275e-07
4.94e-08,1.13015e-07,1.12213e-07
4.95e-08,1.12952e-07,1.12149e-07
4.96e-08,1.12889e-07,1.12085e-07
4.97e-08,1.12826e-07,1.12018e-07
4.98e-08,1.12763e-07,1.11956e-07
4.99e-08,1.127e-07,1.11896e-07
5e-08,1.12638e-07,1.11835e-07
5.01e-08,1.12576e-07,1.11772e-07
5.02e-08,1.12513e-07,1.11708e-07
5.03e-08,1.1245e-07,1.11643e-07
5.04e-08,1.12387e-07,1.11579e-07
5.05e-08,1.12325e-07,1.11519e-07
5.06e-08,1.12263e-07,1.11459e-07
5.07e-08,1.12201e-07,1.11397e-07
5.08e-08,1.12139e-07,1.11334e-07
5.09e-08,1.12077e-07,1.1127e-07
5.1e-08,1.12014e-07,1.11204e-07
5.11e-08,1.11952e-07,1.11145e-07
5.12e-08,1.1189e-07,1.11085e-07
5.13e-08,1.11828e-07,1.11024e-07
5.14e-08,1.11767e-07,1.10962e-07
5.15e-08,1.11705e-07,1.10899e-07
5.16e-08,1.11643e-07,1.10834e-07
5.17e-08,1.11581e-07,1.10772e-07
5.18e-08,1.11519e-07,1.10713e-07
5.19e-08,1.11458e-07,1.10653e-07
5.2e-08,1.11397e-07,1.10592e-07
5.21e-08,1.11335e-07,1.10529e-07
5.22e-08,1.11274e-07,1.10466e-07
5.23e-08,1.11212e-07,1.10401e-07
5.24e-08,1.1115e-07,1.10342e-07
5.25e-08,1.11089e-07,1.10283e-07
5.26e-08,1.11028e-07,1.10223e-07
5.27e-08,1.10968e-07,1.10162e-07
5.28e-08,1.10906e-07,1.10099e-07
5.29e-08,1.10845e-07,1.10035e-07
5.3e-08,1.10784e-07,1.09974e-07
5.31e-08,1.10723e-07,1.09915e-07
5.32e-08,1.10662e-07,1.09856e-07
5.33e-08,1.10602e-07,1.09796e-07
5.34e-08,1.10541e-07,1.09734e-07
5.35e-08,1.1048e-07,1.09672e-07
5.36e-08,1.10419e-07,1.09607e-07
5.37e-08,1.10358e-07,1.09549e-07
5.38e-08,1.10298e-07,1.09491e-07
5.39e-08,1.10238e-07,1.09431e-07
5.4e-08,1.10178e-07,1.09371e-07
5.41e-08,1.10117e-07,1.09309e-07
5.42e-08,1.10057e-07,1.09247e-07
5.43e-08,1.09996e-07,1.09184e-07
5.44e-08,1.09936e-07,1.09127e-07
5.45e-08,1.09876e-07,1.09068e-07
5.46e-08,1.09816e-07,1.09009e-07
5.47e-08,1.09756e-07,1.08949e-07
5.48e-08,1.09696e-07,1.08887e-07
5.49e-08,1.09636e-07,1.08824e-07
5.5e-08,1.09576e-07,1.08764e-07
5.51e-08,1.09516e-07,1.08707e-07
5.52e-08,1.09457e-07,1.08649e-07
5.53e-08,1.09397e-07,1.08589e-07
5.54e-08,1.09338e-07,1.08529e-07
5.55e-08,1.09278e-07,1.08467e-07
5.56e-08,1.09218e-07,1.08404e-07
5.57e-08,1.09158e-07,1.08347e-07
5.58e-08,1.09099e-07,1.08289e-07
5.59e-08,1.0904e-07,1.08231e-07
5.6e-08,1.08981e-07,1.08172e-07
5.61e-08,1.08921e-07,1.08112e-07
5.62e-08,1.08862e-07,1.0805e-07
5.63e-08,1.08802e-07,1.07988e-07
5.64e-08,1.08743e-07,1.07932e-07
5.65e-08,1.08684e-07,1.07874e-07
5.66e-08,1.08625e-07,1.07816e-07
5.67e-08,1.08566e-07,1.07757e-07
5.68e-08,1.08507e-07,1.07697e-07
5.69e-08,1.08448e-07,1.07635e-07
5.7e-08,1.08389e-07,1.07575e-07
5.71e-08,1.0833e-07,1.07519e-07
5.72e-08,1.08272e-07,1.07462e-07
5.73e-08,1.08213e-07,1.07404e-07
5.74e-08,1.08155e-07,1.07345e-07
5.75e-08,1.08096e-07,1.07284e-07
5.76e-08,1.08037e-07,1.07223e-07
5.77e-08,1.07978e-07,1.07164e-07
5.78e-08,1.0792e-07,1.07108e-07
5.79e-08,1.07862e-07,1.07051e-07
5.8e-08,1.07804e-07,1.06994e-07
5.81e-08,1.07745e-07,1.06935e-07
5.82e-08,1.07687e-07,1.06874e-07
5.83e-08,1.07628e-07,1.06813e-07
5.84e-08,1.0757e-07,1.06756e-07
5.85e-08,1.07512e-07,1.067e-07
5.86e-08,1.07454e-07,1.06643e-07
5.87e-08,1.07396e-07,1.06586e-07
5.88e-08,1.07339e-07,1.06527e-07
5.89e-08,1.0728e-07,1.06467e-07
5.9e-08,1.07222e-07,1.06406e-07
5.91e-08,1.07164e-07,1.0635e-07
5.92e-08,1.07106e-07,1.06294e-07
5.93e-08,1.07049e-07,1.06238e-07
5.94e-08,1.06992e-07,1.0618e-07
5.95e-08,1.06934e-07,1.06122e-07
5.96e-08,1.06876e-07,1.06062e-07
5.97e-08,1.06818e-07,1.06001e-07
5.98e-08,1.0676e-07,1.05946e-07
5.99e-08,1.06703e-07,1.0589e-07
6e-08,1.06646e-07,1.05834e-07
6.01e-08,1.06589e-07,1.05777e-07
6.02e-08,1.06532e-07,1.05719e-07
6.03e-08,1.06474e-07,1.05659e-07
