time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.07000052077e-08,-1e+300,1.0736935760600001e-23,2.87094558733e-25,(1.64689203454e-11 -3.97170178055e-29 -2.55361351528e-13)
1.08000039816e-08,-1e+300,1.07160583812e-23,2.8723897036e-25,(1.64664499612e-11 -3.54185571978e-28 -2.48195053828e-13)
1.09000010638e-08,-1e+300,1.0700110733e-23,2.8682229954399997e-25,(1.64885543646e-11 -4.78173323865e-28 -2.45405716241e-13)
1.09999946487e-08,-1e+300,1.06848586814e-23,2.8635821076899997e-25,(1.64992657625e-11 -6.05989819992e-28 -2.40986040805e-13)
1.11000049132e-08,-1e+300,1.06687583377e-23,2.8593573981599997e-25,(1.64984126222e-11 -5.99817308438e-28 -2.33251703504e-13)
1.11999974567e-08,-1e+300,1.06526908128e-23,2.85558116618e-25,(1.65130688295e-11 -4.80488190815e-28 -2.27949196087e-13)
1.13000082144e-08,-1e+300,1.0636260875100001e-23,2.8528668369099997e-25,(1.65280905739e-11 -4.67177226249e-28 -2.23043016021e-13)
1.14000006486e-08,-1e+300,1.06254486797e-23,2.84985678756e-25,(1.65349870366e-11 -3.49880524921e-28 -2.17088697697e-13)
1.15000037483e-08,-1e+300,1.06084314255e-23,2.84683717658e-25,(1.6535956123e-11 -3.0883604751e-28 -2.086481026e-13)
1.160000004e-08,-1e+300,1.05959459872e-23,2.84437819643e-25,(1.65593631561e-11 -1.59725690097e-28 -2.0472442774e-13)
1.17000072684e-08,-1e+300,1.05831551465e-23,2.84359254109e-25,(1.65696696808e-11 8.61058619208e-30 -1.9939924138e-13)
1.18000052907e-08,-1e+300,1.0569625272100001e-23,2.8423765262299997e-25,(1.65693783414e-11 1.84428812911e-28 -1.91367636244e-13)
1.19000016511e-08,-1e+300,1.0556208488700001e-23,2.84024626174e-25,(1.65854598989e-11 4.1589861035e-28 -1.85995962745e-13)
1.20000007681e-08,-1e+300,1.05425402684e-23,2.83998407358e-25,(1.66019149974e-11 7.06569105963e-28 -1.81339310812e-13)
1.20999958367e-08,-1e+300,1.0533032898600001e-23,2.84012694427e-25,(1.66086738303e-11 9.89195686293e-28 -1.7613045829e-13)
1.21999914925e-08,-1e+300,1.0518129061100001e-23,2.83956614212e-25,(1.66079040368e-11 1.27652916655e-27 -1.68588130282e-13)
1.22999932218e-08,-1e+300,1.0507779426400001e-23,2.84028216074e-25,(1.66315999971e-11 1.46005064248e-27 -1.65979644015e-13)
1.23999955128e-08,-1e+300,1.04966398628e-23,2.8407618694799997e-25,(1.66450866152e-11 1.6763238194e-27 -1.62776098778e-13)
