time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.77000040288e-08,-1e+300,1.1957062572400001e-23,2.97182865926e-25,(1.73135969611e-11 7.42979381667e-28 -2.29517587577e-13)
1.78000031643e-08,-1e+300,1.19295041657e-23,2.97185989226e-25,(1.73041853441e-11 8.69554544605e-28 -2.27764408446e-13)
1.78999976424e-08,-1e+300,1.19070417963e-23,2.9736711456299997e-25,(1.73099030338e-11 7.26540377965e-28 -2.27389465121e-13)
1.80000033545e-08,-1e+300,1.18826276754e-23,2.97340700867e-25,(1.73056142765e-11 8.14395545206e-28 -2.26104407801e-13)
1.81000008907e-08,-1e+300,1.1855843233e-23,2.9734151206099998e-25,(1.72918921855e-11 7.0720814764e-28 -2.2431239928e-13)
1.81999982984e-08,-1e+300,1.18320735546e-23,2.97431091425e-25,(1.72961544504e-11 6.40218241937e-28 -2.23375158112e-13)
1.82999990979e-08,-1e+300,1.18071183937e-23,2.9746129274199997e-25,(1.72990727236e-11 4.71875219332e-28 -2.22728884584e-13)
1.84000043215e-08,-1e+300,1.17838875318e-23,2.975008271e-25,(1.72926327306e-11 3.16137442516e-28 -2.21216828438e-13)
1.84999951115e-08,-1e+300,1.17577413849e-23,2.9751858930000004e-25,(1.72853375336e-11 1.8683634202e-28 -2.19544369873e-13)
1.8599998418e-08,-1e+300,1.1737253359900001e-23,2.9763784252799998e-25,(1.72946763151e-11 8.74955406035e-29 -2.19450445884e-13)
1.86999979095e-08,-1e+300,1.17136747659e-23,2.9767444091099998e-25,(1.72933490142e-11 1.35620831212e-30 -2.18195883551e-13)
1.88000067931e-08,-1e+300,1.16909002655e-23,2.97699118376e-25,(1.72820708978e-11 2.50957411158e-29 -2.16383965358e-13)
1.89000061976e-08,-1e+300,1.16705099249e-23,2.9781403275099997e-25,(1.72836511261e-11 -1.00499026345e-28 -2.15336977534e-13)
1.89999971816e-08,-1e+300,1.1650607723700001e-23,2.97905953318e-25,(1.7288606386e-11 4.11269000441e-29 -2.15241724288e-13)
1.91000086323e-08,-1e+300,1.16297133903e-23,2.97965767511e-25,(1.72848596216e-11 1.05476891953e-28 -2.13607226258e-13)
1.92000007757e-08,-1e+300,1.1606549320800001e-23,2.97974519358e-25,(1.7272738969e-11 2.50365894217e-28 -2.11438862339e-13)
1.92999998528e-08,-1e+300,1.15909488154e-23,2.9813555808399996e-25,(1.72847998301e-11 2.74415718679e-28 -2.11846000307e-13)
1.93999992639e-08,-1e+300,1.1571143115800001e-23,2.98228368357e-25,(1.72871502851e-11 4.31570005041e-28 -2.1080099051e-13)
1.95000074647e-08,-1e+300,1.15517347487e-23,2.98280300146e-25,(1.72811821335e-11 5.7280698485e-28 -2.09236076256e-13)
